,var_insee,label,label_q,quantile,Fisca_1a,Fisca_1b,Fisca_1c,Fisca_1d,label_q,Ecolo_0a,Ecolo_0b,Ecolo_0c,Ecolo_0d,Ecolo_2a,Ecolo_2b,Ecolo_4a,Ecolo_4b,Ecolo_8a,Ecolo_8b,Ecolo_10a,Ecolo_10b,Ecolo_10c,Ecolo_12a,Ecolo_12b,Ecolo_12c,Ecolo_12d,Ecolo_12e,label_q,Cit_1a,Cit_1b,Cit_4a,Cit_4b,Cit_4c,Cit_7a,Cit_7b,Cit_10a,Cit_10b,Cit_13a,Cit_13b,Cit_13c,Cit_17a,Cit_17b,label_q,Etat_1a,Etat_1b,Etat_3a,Etat_3b,Etat_6a,Etat_6b,Etat_7a,Etat_7b,Etat_11a,Etat_11b,Etat_12a,Etat_12b,Etat_15a,Etat_15b,Etat_17a,Etat_17b
0,quantile_ouv,% Ouvriers,0.0,"[0.0,6.5]",0.41340302965075704,0.436050139948154,0.06697327729288928,0.8042287036916498,"[0.0,6.4]",0.3056751731422815,0.42074650520042123,0.009763222493096963,0.2671792038760366,0.6547584051733351,0.3452415948266647,0.9475782188780248,0.052421781121975104,0.5951233497792541,0.404876650220746,0.48242229718265395,0.18031599930442238,0.3372617035129238,0.7805160254296148,0.24275968168318535,0.19117710928573878,0.29616610006660454,0.5282914576903397,"[0.0,6.3]",0.603537587160163,0.3964624128398369,0.7295725947293212,0.16031256519741394,0.11011484007326496,0.7139903330388035,0.2860096669611964,0.7853982020577799,0.21460179794221992,0.5062614643114736,0.2974304221833113,0.1963081135052154,0.8613210158146233,0.13867898418537628,"[0.0,6.0]",0.5232991435432516,0.4767008564567485,0.7830563472594602,0.21694365274053953,0.3063105917531612,0.6936894082468384,0.7529714380391441,0.24702856196085568,0.8024310843063513,0.19756891569364848,0.08673214730232998,0.9132678526976702,0.7253158656043692,0.274684134395631,0.9173211947474935,0.08267880525250591
1,quantile_ouv,% Ouvriers,1.0,"[6.5,8.0]",0.33608996227063354,0.37669073529289776,0.07734581453641623,0.8237760269998851,"[6.4,7.9]",0.29499695088344496,0.40855686476463327,0.00849377666692463,0.29374643590742555,0.6723270337245547,0.32767296627544584,0.9461831409697606,0.05381685903023929,0.612853056754698,0.387146943245302,0.5027313665416229,0.21396052719979097,0.2833081062585862,0.7874062079610288,0.25551959460331025,0.18594487515644476,0.2660799062437111,0.525086842383899,"[6.3,7.8]",0.609765849124749,0.3902341508752512,0.7615514993660321,0.12833232960150062,0.11011617103246718,0.7275339399939389,0.27246606000606094,0.831384198669264,0.16861580133073603,0.5086181043236967,0.27537396969505573,0.2160079259812475,0.8654044893094048,0.13459551069059528,"[6.0,7.5]",0.5127294982815375,0.4872705017184627,0.7738010732394422,0.2261989267605577,0.29589908880873583,0.7041009111912642,0.7360861072767567,0.2639138927232432,0.7859840853808027,0.21401591461919708,0.07647917394893904,0.923520826051061,0.718810752769648,0.28118924723035194,0.9024900749763213,0.09750992502367907
2,quantile_ouv,% Ouvriers,2.0,"[8.0,9.2]",0.3168253409140384,0.39088975011181126,0.06819638202436454,0.8358986794007082,"[7.9,9.0]",0.29122416949446683,0.4214604322227683,0.010798990067917623,0.2780543992575143,0.6809547750633484,0.3190452249366517,0.9456195734547583,0.05438042654524176,0.6025371256401514,0.3974628743598487,0.46938612614885433,0.31081600220113365,0.21979787165001216,0.7651699726841206,0.2713351589132627,0.18306882329998742,0.2675298028516052,0.4917983237148648,"[7.8,9.0]",0.614620737339416,0.38537926266058364,0.768172009200184,0.12992039686481996,0.10190759393499642,0.7188826976786691,0.2811173023213312,0.8223531085521844,0.17764689144781537,0.5250688202993617,0.2589430270343602,0.21598815266627805,0.8698074702004878,0.13019252979951235,"[7.5,8.7]",0.5054488104755664,0.49455118952443355,0.7300083638623416,0.2699916361376586,0.30583263310728104,0.6941673668927191,0.675597986323671,0.3244020136763291,0.8058844964769369,0.19411550352306306,0.07966531560937878,0.9203346843906214,0.7008935161017059,0.299106483898294,0.9045275984870998,0.09547240151290029
3,quantile_ouv,% Ouvriers,3.0,"[9.2,10.1]",0.2782692139789852,0.3529657204221416,0.06887511152942756,0.8395301610827481,"[9.0,10.0]",0.27012845894773524,0.4239550885143527,0.012179039452503754,0.2968412992064738,0.6694362966118493,0.33056370338815044,0.9327766978258357,0.06722330217416404,0.6031904944898011,0.39680950551019933,0.42458419682245674,0.3895272470369424,0.18588855614060087,0.7499007286635241,0.25088729796563164,0.16550967673203365,0.2798765247266237,0.45735464736710774,"[9.0,9.9]",0.6114043258446421,0.388595674155358,0.7765213637232357,0.12520826462715376,0.09827037164961047,0.7296643028657336,0.27033569713426664,0.8244309927495695,0.1755690072504303,0.5232594889100022,0.2552861057072887,0.22145440538270908,0.8696310466069744,0.13036895339302573,"[8.7,9.6]",0.4807058254405282,0.5192941745594718,0.6664604317888602,0.3335395682111396,0.2970810287554889,0.7029189712445111,0.6555004752690443,0.3444995247309555,0.7978633681151948,0.20213663188480482,0.08911756467824432,0.9108824353217558,0.7085613647738175,0.2914386352261828,0.8958396496203895,0.10416035037961065
4,quantile_ouv,% Ouvriers,4.0,"[10.1,11.1]",0.2674109711826858,0.36742316422611065,0.06906486614280857,0.8493627893020782,"[10.0,10.9]",0.2867150682236194,0.4198300736589614,0.008152640202216763,0.2876885444595235,0.6725544258973292,0.3274455741026709,0.9336601756619746,0.06633982433802578,0.5933428021441052,0.4066571978558946,0.39819248732346857,0.4503266086026482,0.15148090407388323,0.7404294864399831,0.2708724786232143,0.17119409138541794,0.28463970310577386,0.43009736084790207,"[9.9,10.8]",0.5939547169135502,0.4060452830864497,0.7720488887341042,0.1276530563909923,0.10029805487490334,0.7190504440614226,0.2809495559385772,0.8333344817704382,0.16666551822956208,0.5332367276237887,0.26177004188180764,0.20499323049440332,0.8672374077148093,0.13276259228519088,"[9.6,10.5]",0.4772764388650868,0.5227235611349133,0.656139137959407,0.34386086204059296,0.3040858035695059,0.6959141964304943,0.6503725169741527,0.34962748302584745,0.7781164992198681,0.2218835007801321,0.0752376378620038,0.9247623621379961,0.7083514027725826,0.29164859722741776,0.8903529485888128,0.10964705141118725
5,quantile_ouv,% Ouvriers,5.0,"[11.1,12.1]",0.2616231718756348,0.36251891740591075,0.05194101624718599,0.8566865144838837,"[10.9,11.9]",0.2852730005736636,0.42636590407148806,0.009767434180026128,0.28029021435757084,0.656171684347157,0.34382831565284305,0.9434957508318743,0.05650424916812601,0.6044529037232529,0.3955470962767472,0.3659770304582322,0.4737402534144355,0.16028271612733205,0.7197298502249191,0.2794528694787105,0.16632870865966262,0.29374119289704625,0.38507680129538796,"[10.8,11.8]",0.5676672458820181,0.43233275411798205,0.7595584178566771,0.1388727249618925,0.10156885718143047,0.724450524927138,0.2755494750728619,0.8316935804525476,0.1683064195474526,0.5387772791377553,0.23539870432268056,0.22582401653956408,0.8667813047552794,0.1332186952447207,"[10.5,11.4]",0.4757520373365639,0.5242479626634362,0.6495435057398249,0.35045649426017456,0.2910098876617569,0.7089901123382429,0.6529597368460714,0.3470402631539285,0.7980104749171835,0.20198952508281653,0.08652887289567687,0.9134711271043229,0.7212082619576022,0.2787917380423979,0.8848680717172088,0.11513192828279115
6,quantile_ouv,% Ouvriers,6.0,"[12.1,13.1]",0.2624707487110433,0.3527909457314779,0.05129621999756581,0.8467205335628873,"[11.9,12.9]",0.2944389908969958,0.39898942222829714,0.010424909996642561,0.3011873569068081,0.6706792347920172,0.3293207652079824,0.9450523243104505,0.054947675689549086,0.5991425343323166,0.4008574656676833,0.37788853663563,0.46947950113493775,0.15263196222943218,0.7247584409886608,0.2879961583964566,0.18069581472428164,0.32729667537254864,0.4009620043980688,"[11.8,12.8]",0.5928009268327165,0.4071990731672835,0.7503749580302593,0.1518035014733283,0.0978215404964121,0.7357133980880175,0.2642866019119823,0.8229009023420295,0.1770990976579707,0.5316264715402151,0.25526105619879125,0.21311247226099359,0.8492231728280933,0.15077682717190669,"[11.4,12.4]",0.49237379333909087,0.5076262066609092,0.6474296913963444,0.35257030860365557,0.31661845875028266,0.6833815412497171,0.6234064407484313,0.3765935592515683,0.7701912985952396,0.22980870140476053,0.0787784077954283,0.9212215922045719,0.7213071061654712,0.27869289383452855,0.8917141762221223,0.10828582377787764
7,quantile_ouv,% Ouvriers,7.0,"[13.1,14.3]",0.2627653938125748,0.35753306726149914,0.049487774583124866,0.8643165820526546,"[12.9,14.1]",0.2832654489792872,0.41693170885542924,0.009806177197535005,0.29337100312410136,0.6545708465637928,0.3454291534362076,0.9330561071543229,0.06694389284567687,0.6121056085729092,0.38789439142709037,0.32476936552206925,0.5362897787850383,0.1389408556928927,0.7351766497272177,0.30184365706725036,0.17568028115283002,0.2902167666020108,0.3695708382159148,"[12.8,13.9]",0.6042922199179382,0.3957077800820618,0.7525410875740267,0.1484228236709966,0.09903608875497677,0.7243442023910529,0.2756557976089476,0.8320505996757781,0.1679494003242221,0.5491724350748454,0.24140347667216516,0.20942408825298936,0.8682364139969043,0.13176358600309557,"[12.4,13.6]",0.5196963833221825,0.48030361667781746,0.5959663926046463,0.40403360739535354,0.3311172040580644,0.6688827959419357,0.620284841599785,0.37971515840021475,0.7975567562364799,0.20244324376352013,0.08429066202505622,0.9157093379749439,0.7299817939475282,0.2700182060524719,0.8907678969370848,0.10923210306291511
8,quantile_ouv,% Ouvriers,8.0,"[14.3,15.7]",0.235863782934056,0.34876564218715833,0.053872446030821426,0.8634947677790411,"[14.1,15.5]",0.27631855012436946,0.41261990742242766,0.011213938890484677,0.30010624650803136,0.6532906315065582,0.3467093684934417,0.9365113594514816,0.06348864054851833,0.5975335402850589,0.4024664597149415,0.2817345249446341,0.608747591548489,0.10951788350687726,0.7268094751677462,0.270877905887888,0.16408731188199344,0.29851766838229893,0.34778521157901066,"[13.9,15.3]",0.5974252971644116,0.4025747028355882,0.7516863530150164,0.1423158305201837,0.10599781646480007,0.7415636614298581,0.2584363385701422,0.8504808066504195,0.14951919334958033,0.5398274771533462,0.242077117640277,0.21809540520637655,0.843253135754702,0.1567468642452982,"[13.6,14.9]",0.5169133745749013,0.4830866254250988,0.5835309782347136,0.4164690217652863,0.3404403761926826,0.6595596238073177,0.6652403205876503,0.3347596794123498,0.7784993298390951,0.2215006701609045,0.09849245496779478,0.9015075450322053,0.6974725431410864,0.30252745685891386,0.8903664597363238,0.10963354026367632
9,quantile_ouv,% Ouvriers,9.0,>15.7,0.247802693471647,0.350628935821599,0.045916687656428756,0.8711635940014028,>15.5,0.26460666706372193,0.4090835495689618,0.009868280786672155,0.31873499317865456,0.6701069734191435,0.32989302658085645,0.9434130231662634,0.056586976833736514,0.5967112309771737,0.4032887690228266,0.2397678690403517,0.6587230286954064,0.10150910226424223,0.720307267202649,0.30625075453500805,0.1731607894032918,0.2990996604576463,0.3322761500914328,>15.3,0.5962472266754314,0.40375277332456877,0.7412917001449999,0.14343568286235694,0.11527261699264309,0.7490204357317681,0.25097956426823204,0.8410795756750968,0.15892042432490305,0.5490878228030647,0.23435323679592948,0.21655894040100596,0.8765684447365933,0.12343155526340703,>14.9,0.5323639993993466,0.46763600060065336,0.5314615710585796,0.4685384289414204,0.37512405531814247,0.6248759446818578,0.6630618243931262,0.33693817560687395,0.7749608761545073,0.22503912384549296,0.08838174040560595,0.911618259594394,0.6969046924011328,0.30309530759886744,0.8810884450513412,0.11891155494865857
0,quantile_CSP+,% Cadre et prof. Int. Sup.,0.0,"[0.0,2.3]",0.23026558287152718,0.31003192786659206,0.04265319401125527,0.8839369600588717,"[0.0,2.4]",0.2737998626987972,0.41149262611689585,0.006959785023922147,0.3099725895121598,0.6764991100242704,0.32350088997572973,0.9182383346554621,0.08176166534453799,0.5884649050598112,0.4115350949401888,0.24215256339663918,0.6333468106826211,0.12450062592073968,0.7110975351057175,0.22855182638918464,0.15186628257390603,0.3142389853381439,0.3345550601687366,"[0.0,2.5]",0.5584640518776453,0.4415359481223548,0.7765100632461011,0.14486154589263123,0.07862839086126755,0.7587403335896488,0.24125966641035135,0.8332871116295772,0.1667128883704226,0.4938353671646613,0.26208581903734707,0.24407881379799182,0.8601180578646331,0.13988194213536678,"[0.0,2.7]",0.41193566210854365,0.5880643378914563,0.6265890505748896,0.3734109494251105,0.45095045367668135,0.5490495463233184,0.6114270886072475,0.3885729113927524,0.7724158040723584,0.22758419592764148,0.08675591052449014,0.9132440894755098,0.6364875775247016,0.36351242247529825,0.8583492151043534,0.14165078489564678
1,quantile_CSP+,% Cadre et prof. Int. Sup.,1.0,"[2.3,2.9]",0.24673330163483023,0.350913036340452,0.05887128358281501,0.8433817613284157,"[2.4,3.0]",0.26879018962475765,0.4037401441219326,0.016871452133862604,0.3113170724370896,0.6534638971723263,0.34653610282767394,0.9330540219500639,0.06694597804993627,0.5980284842654637,0.4019715157345364,0.27720521575418994,0.6015679006833216,0.121226883562489,0.710212613491204,0.29732899503368365,0.17347845778357976,0.30399195205204194,0.35393782725076434,"[2.5,3.1]",0.5911347236971246,0.40886527630287534,0.7560608999660514,0.14442280907549343,0.09951629095845504,0.7489843712712981,0.25101562872870187,0.8292042465780051,0.17079575342199452,0.5693807937140034,0.24519097801236836,0.18542822827362793,0.8758531055153931,0.1241468944846069,"[2.7,3.3]",0.5359403666388999,0.46405963336110007,0.5651487428600492,0.4348512571399509,0.3909632421754908,0.6090367578245093,0.6316471669515293,0.3683528330484706,0.784913331926325,0.21508666807367488,0.08935725964501531,0.9106427403549845,0.687895785781559,0.312104214218441,0.8796683634565715,0.12033163654342825
2,quantile_CSP+,% Cadre et prof. Int. Sup.,2.0,"[2.9,3.4]",0.2636699021641038,0.3476343711194424,0.052097751459523764,0.8598206390532093,"[3.0,3.5]",0.24490999406149197,0.4287373584487754,0.009699537894472348,0.31940075027014664,0.650833189921405,0.34916681007859496,0.9275141296313413,0.0724858703686588,0.6001980221902564,0.39980197780974364,0.2761252773157825,0.590043482642149,0.13383124004206834,0.7114661313091151,0.31849612854711773,0.18028073451564627,0.31339360058959315,0.337316422913469,"[3.1,3.6]",0.5731639684595242,0.42683603154047567,0.7540690939108757,0.13948094041356585,0.10644996567555828,0.7213800150882708,0.27861998491172896,0.834748943159697,0.1652510568403026,0.5522885475765402,0.2491117607506913,0.19859969167276834,0.8832171045074952,0.1167828954925046,"[3.3,3.8]",0.5103402873078345,0.4896597126921654,0.5324732156301187,0.46752678436988115,0.34513207217064024,0.6548679278293599,0.6427787389272233,0.357221261072777,0.7784064391460819,0.22159356085391857,0.0845407271184092,0.9154592728815905,0.7110643464960452,0.2889356535039545,0.9137274452660245,0.0862725547339752
3,quantile_CSP+,% Cadre et prof. Int. Sup.,3.0,"[3.4,3.8]",0.2483403108778689,0.3639983947389676,0.04482518520567976,0.8654507499920934,"[3.5,4.0]",0.27276852104813176,0.4280583141414874,0.013371109466282767,0.2869489893060649,0.6612491525703711,0.33875084742962863,0.9331954868427993,0.06680451315720069,0.5849199116200497,0.41508008837995014,0.29743016920524906,0.5745217782024178,0.12804805259233348,0.7201770936293852,0.29557604625828593,0.17258757701706373,0.2934924727749447,0.36290229360569737,"[3.6,4.1]",0.594539362931187,0.4054606370688128,0.7487226888674682,0.15161446779915047,0.09966284333338112,0.7419367149867465,0.2580632850132532,0.8379826993583126,0.16201730064168737,0.542184642276026,0.24875930794046905,0.20905604978350478,0.8595483012632799,0.1404516987367201,"[3.8,4.5]",0.5019384252093299,0.4980615747906701,0.5963778811199938,0.4036221188800064,0.3415334870113618,0.6584665129886381,0.6356733127863942,0.36432668721360595,0.8018379122232037,0.19816208777679623,0.07968408658474367,0.9203159134152563,0.6970242812234576,0.30297571877654245,0.8939017672958742,0.10609823270412537
