,0,1,id,word,degree
4466,1.8014475,2.104482,5381,opportun,24
4467,-0.8638352,0.13968028,5966,déconnecté,25
4468,0.47784013,2.1869712,10010,absurdité,22
4469,-1.7760867,1.8087891,7550,week,28
4470,2.5727603,1.4474972,7499,illustration,20
4471,4.7265673,-0.72145945,2610,café,21
4472,1.8592954,-1.0872616,5068,prévention,23
4473,-0.666367,-3.0235298,5422,aillent,25
4474,0.12885387,0.9117826,10282,criante,22
4475,-1.014512,-2.0374494,3271,transféré,22
4476,-0.6140572,3.8946629,8529,demie,36
4477,-1.8276975,1.5877802,7492,mentalité,23
4478,3.041279,-0.031263664,5850,implantation,29
4479,3.559514,-2.42061,14961,voix,25
4480,-1.5173581,0.50659126,10244,idéologie,21
4481,-2.0077038,-1.2323023,9070,commençon,25
4482,2.582541,-1.6756761,10623,pont,20
4483,-2.0953999,-0.013736422,2700,faiblesse,21
4484,2.229365,0.37591085,4025,corse,32
4485,4.0068436,-0.8535496,6437,vendue,23
4486,3.0513244,-0.39447525,2813,inutilement,23
4487,0.15412027,2.0457613,5530,stabiliser,37
4488,2.6815176,-1.8473232,15762,dangereuse,20
4489,2.9175909,0.9199093,15841,pavillon,23
4490,0.6612099,2.995448,10541,logiquement,24
4491,-0.64241606,3.8952935,2563,disponibilité,26
4492,2.2157571,2.2415347,8812,difference,27
4493,3.769673,-1.4312614,2186,polluer,21
4494,-1.2942964,0.09665633,5996,mur,21
4495,2.1481938,0.63399166,1938,forêt,23
4496,-1.9129822,-2.2229133,11210,conduite,23
4497,-0.5514854,0.90096056,2728,libéré,22
4498,1.4544494,-0.8495659,15947,guichet,29
4499,-1.1486859,3.450534,1381,accueillir,22
4500,2.2707856,-0.82366186,6263,lycé,25
4501,3.3063262,-1.6493047,3259,écotaxe,26
4502,-1.0732548,2.4523027,9171,confondre,26
4503,0.75088483,1.7335514,2043,repris,20
4504,-1.4437616,-0.7140394,2809,tolérable,26
4505,-0.64805365,0.5638334,10436,motivé,23
4506,-1.742163,2.3347151,4814,voudrais,26
4507,-1.0942581,1.8648181,16957,exploiter,21
4508,1.0716891,2.996041,7776,adaptation,28
4509,4.9296017,-0.97156984,3615,barre,24
4510,0.87471735,1.6355656,5247,proviennent,33
4511,-1.3705939,1.5065798,5759,voulu,21
4512,1.0672681,2.2407575,12081,supposé,24
4513,1.1275662,2.5156837,6497,exceptionnel,27
4514,-2.4900181,0.85801774,5649,démontre,23
4515,2.7196264,1.5297773,5797,consisterait,26
4516,2.4979098,-1.4479929,1621,chien,25
4517,3.2959735,-0.9857083,626,solaire,30
4518,2.678141,-1.1571208,5857,autorisation,25
4519,0.96208256,-1.8430501,10151,frappé,26
4520,1.9129754,-0.03945861,9600,répondent,24
4521,-3.2747753,0.25102317,5837,novembre,19
4522,0.69788575,-1.0428524,12713,uniformisation,29
4523,1.4302152,3.0969203,11020,intéresser,25
4524,-1.7607019,3.3828735,8165,tt,38
4525,1.2050282,1.6927414,7997,assise,26
4526,-0.9606762,0.78970295,8604,phase,24
4527,0.81912655,-0.96662784,10129,pyramide,24
4528,0.012887792,1.2276424,1458,effacer,31
4529,1.009169,2.915731,5622,saut,30
4530,0.9482138,-0.5967739,1681,algorithme,30
4531,1.7564999,-1.2788304,8143,chercheur,25
4532,2.1724646,-0.3498088,6767,modernisation,27
4533,0.79472446,-0.41573176,3161,diminuerait,26
4534,-0.6132602,3.9157157,1909,mariage,26
4535,2.8638084,1.0675515,2316,vacant,31
4536,-2.2486355,1.8991079,5547,lit,21
4537,0.2317183,0.60540336,11751,chute,22
4538,4.434438,-0.14071089,9429,appareil,23
4539,-1.0830239,3.3111048,13134,mérité,23
4540,1.7942886,2.1278157,11014,croître,21
4541,-1.5349219,1.1550285,4342,instabilité,25
4542,-3.0165932,0.17226481,9282,marc,31
4543,-1.7566026,-2.6633086,4392,angleterre,21
4544,0.7656516,2.0849621,6603,refonder,42
4545,-2.2823784,-2.160595,7891,souveraineté,26
4546,1.3140057,0.34236872,1433,distribuée,29
4547,-1.9363674,-1.0198052,11391,tort,28
4548,4.7485847,-1.04672,11148,huile,28
4549,-1.3507863,-1.2188727,7476,if,32
4550,-2.3489916,1.6399382,9417,paraissent,21
4551,4.588582,0.2453893,3046,couture,47
4552,0.48103684,2.7797453,7324,atténuer,32
4553,1.3981419,-2.1742764,1879,assistant,25
4554,-0.6014576,3.94304,11065,séparé,25
4555,-2.0529876,-2.2774296,10257,intra,23
4556,-0.28918257,-2.8704271,7703,vedette,27
4557,-0.8610493,1.7659239,10327,plaignent,29
4558,-2.0875127,-1.0423903,4189,illégal,28
4559,-0.32912204,3.188079,7566,amputé,25
4560,-1.098299,3.1557136,6817,croyez,24
4561,-0.48214322,3.6638513,3630,auron,25
4562,1.4252161,2.5691478,2665,démarrer,26
4563,2.1100132,-0.8724974,9087,servirait,22
4564,-0.9531786,-0.01761763,11765,pourvoir,21
4565,-0.3331521,3.6401896,265,espérance,25
4566,-0.8674877,1.8543876,3948,chiffrer,20
4567,-0.9068378,-1.9024377,3865,officiellement,20
4568,-1.6645269,1.6193523,6295,creusent,27
4569,0.6670265,2.4414697,6363,affiner,34
4570,0.09896502,0.22313544,4157,personnalisé,32
4571,2.8831227,0.9119369,5410,occupé,23
4572,3.238132,-0.6686649,5904,répondant,22
4573,-2.7957625,1.096986,5333,nicolas,24
4574,-1.1091683,-1.3876812,7790,échappant,28
4575,2.1712787,-0.6015622,1048,disparu,21
4576,1.295728,0.23151395,4531,voudraient,21
4577,5.050659,-0.8039484,3045,vin,29
4578,1.3514059,-0.6896783,230,grève,22
4579,0.7246236,2.3635378,4351,obtenue,28
4580,0.75844663,-2.3365388,11666,grassement,23
4581,2.7229314,-1.964521,4651,stationnement,30
4582,1.0989958,-0.5963654,501,présentent,20
4583,-0.8234284,-2.5317512,913,absolu,22
4584,2.8681514,0.95564973,4493,primo,25
4585,1.0919526,-2.3824906,3894,scandinave,31
4586,-1.6755661,-2.712654,16204,allemands,21
4587,0.9829408,2.3690195,3519,réévalué,25
4588,-2.0123343,2.35771,1705,travaillon,21
4589,-0.60965675,2.613642,14203,grandeur,20
4590,-0.3850452,2.5216312,3149,sollicité,26
4591,1.3818558,1.8093411,4641,ponctionne,23
4592,1.1177909,2.7869563,1043,er,37
4593,1.2830983,2.4720845,4633,ressort,18
4594,-0.86629474,-0.52745247,5527,changent,22
4595,1.5626045,-2.4367228,4004,lobby,24
4596,0.64103746,1.1611937,11504,compensatoire,22
4597,1.3204776,2.5629103,3321,minimums,26
4598,1.7554162,2.34732,7148,casa,39
4599,0.45897114,3.4767609,3177,différé,24
4600,2.221672,-0.79962707,4516,journaux,24
4601,3.4066722,-1.0493375,10333,produisant,23
4602,2.3165245,2.6837301,7818,numéraire,23
4603,-3.0734565,0.16168505,9283,chesney,29
4604,4.3562827,0.06662203,13662,puissante,20
4605,1.4698819,-2.0646677,8485,cellule,21
4606,-1.2643902,-1.2999378,2226,holdings,27
4607,0.43488282,2.391541,4645,retire,24
4608,2.9096198,-1.0972829,10796,rouler,20
4609,-1.9879636,-0.35148087,1110,attitude,23
4610,-1.7860698,-2.0064886,12166,tolérer,31
4611,-1.9870934,-1.2984616,4871,tribunaux,27
4612,0.518848,2.5557323,4445,rubrique,27
4613,-0.4751975,2.2407188,1992,profitable,25
4614,-1.1667104,1.1746515,7618,privilégie,23
4615,-2.0955684,-2.304458,3062,communautaire,23
4616,4.1308837,0.30432343,6885,entrent,24
4617,-1.0617274,2.508048,1208,avantagé,25
4618,1.5436982,-0.85974973,8255,confier,20
4619,1.9784614,2.462837,7726,pourcent,29
4620,2.4047947,-1.2306489,10989,lunette,22
4621,-2.5078912,-1.1911969,5740,préjudice,23
4622,4.0806484,-1.1986643,11115,détruisent,27
4623,2.8291159,-1.2050768,6310,publicitaire,23
4624,1.4021082,-0.3191793,12118,entraîner,26
4625,-1.2605299,1.432423,9858,surcroît,20
4626,-2.6488905,-1.3867568,10995,prouvent,22
4627,-2.531142,-1.7914997,7312,légaliser,26
4628,4.4748673,-0.7855227,11366,afrique,22
4629,1.2145246,-0.80754274,1688,logiciels,23
4630,1.3089797,-0.7186681,5084,qualification,22
4631,2.1651194,2.5995142,9564,defiscaliser,25
4632,0.21045524,-1.5743295,4957,activite,24
4633,4.534802,-0.11747709,4797,fabrique,20
4634,-0.06719148,1.1163151,2250,hiérarchie,22
4635,-0.12568039,0.95166236,4518,dramatique,22
4636,1.5088539,0.59145504,10212,prévus,21
4637,-1.5178992,0.53601164,5371,initialement,20
4638,-1.6354448,2.7373333,3517,bosser,25
4639,0.56774867,-0.14660273,6498,séance,25
4640,3.728376,-1.4961799,5516,rajouté,24
4641,-1.4140017,-1.9956619,13804,gaffa,32
4642,-0.10106803,0.51852167,155,alimentent,24
4643,-1.2292525,2.4900002,6007,payera,34
4644,4.5047293,-0.6366299,7565,concernerait,25
4645,0.13483183,-1.6996295,7172,enorme,21
4646,-1.9508275,-1.1380504,6103,assister,28
4647,2.45077,-0.9776922,5125,irresponsable,23
4648,-1.9001793,1.0090327,7831,dimension,21
4649,0.3146085,0.7016145,8766,conception,19
4650,1.0055952,-0.14535345,3332,restitution,23
4651,0.83710945,-2.2193465,7279,front,22
4652,-0.59378135,3.6961553,7987,jugement,20
4653,-0.5928608,3.9308932,6090,pacsé,36
4654,1.1645496,2.2691617,6008,ubuesque,22
4655,3.1044405,-0.38730305,2639,kms,21
4656,1.1669484,-1.3962861,1568,couteuse,23
4657,-0.035264492,2.38781,10379,fondamentalement,22
4658,0.5830833,-0.6850305,7087,virement,26
4659,1.6271969,-2.5136611,8371,vaisselle,25
4660,-2.1008875,-0.82329565,7869,parquet,28
4661,-1.6044054,0.9707986,10829,démonstration,18
4662,-0.61154765,3.9138384,5135,assument,29
4663,1.7835131,-1.1526061,8801,occupent,26
4664,3.156942,0.598267,11496,garage,20
4665,2.2220392,0.5080672,253,pénibilité,31
4666,-1.0998714,-0.21290427,4676,visiblement,23
4667,-0.7916553,2.205503,3237,excessivement,22
4668,1.373128,3.1352615,10384,exponentiel,31
4669,0.4359713,-1.5762213,5385,defiscalisation,28
4670,0.21697544,0.9728658,4958,provoque,21
4671,1.4600444,3.077701,4283,rajoutant,39
4672,-0.9488138,-0.7450544,7681,cesson,26
4673,-1.0382692,-0.4505907,7380,tend,23
4674,3.5625093,-2.4173112,6631,août,21
4675,4.092131,-0.38056755,6750,electricité,25
4676,1.68399,1.7636681,6604,garantissant,28
4677,0.8467918,-2.103321,7105,corporation,33
4678,0.13048573,-0.3889977,6496,rattrapage,27
4679,-0.76123756,3.6696477,8692,touchera,24
4680,0.073774725,1.5954686,7661,détails,21
4681,-0.2292047,-1.4721748,10935,abusivement,21
4682,1.5835776,-0.40323517,14474,coopérative,23
4683,-0.292786,0.81477094,5355,serion,21
4684,-0.83111274,-1.7997248,5147,employant,22
4685,3.7521982,-1.3884254,8761,usent,26
4686,-0.17304058,0.93794227,7007,résumer,20
4687,-1.9630802,0.78387237,7850,parfaite,23
4688,-1.0452491,1.1067302,9010,illusion,20
4689,1.1545625,0.53379583,8323,conversion,26
4690,-2.3802397,-1.3284004,12660,exode,29
4691,-0.54812944,-0.47063625,1635,parlent,23
4692,4.735349,-0.58660054,8884,beurre,36
4693,1.9166282,1.5845174,7498,cad,24
4694,-0.00959912,1.6717042,1851,nuire,19
4695,1.2440492,-0.8263459,5564,devenant,22
4696,-2.002511,1.3557851,10967,apparemment,23
4697,1.9215655,1.3236384,6572,excluant,29
4698,4.055477,-0.47865075,447,eaux,22
4699,-1.9020555,0.02332357,9526,austérité,21
4700,-0.15309145,2.8346913,816,constituant,21
4701,1.7457153,2.8759632,5892,suprimer,29
4702,-0.02095651,1.4215598,9133,viable,22
4703,-1.0036731,-1.2528898,3260,avantager,22
4704,-1.475295,-1.8117038,4135,scandaleusement,23
4705,1.4154634,2.730078,5340,etendre,42
4706,-0.4809269,1.499946,7326,inadapté,23
4707,0.85153997,0.8614976,3726,fixation,25
4708,0.1625581,2.9486485,7011,remet,27
4709,-2.180652,1.3519585,10639,collègue,21
4710,1.405896,-2.1330087,16,vice,26
4711,1.126776,0.5888146,6807,excellence,22
4712,1.3223375,1.5774423,3104,fléché,26
4713,-1.0582684,3.6103811,10484,marqué,20
4714,1.206361,-1.7877271,19834,généreuse,22
4715,1.0888832,0.63079345,13747,récupérée,26
4716,0.25842765,0.89119804,5535,ajoutent,25
4717,-2.6660464,0.68517685,2651,philippe,19
4718,0.8362058,-1.3338492,8813,pair,24
4719,1.5895203,-2.546822,7558,coiffeur,23
4720,1.7613485,1.2420721,5351,pea,27
4721,1.9238486,-0.6910299,12532,partisan,23
4722,-1.2724078,1.5956928,3791,anomalie,25
4723,3.33757,-0.8078077,10419,emprunte,22
4724,-1.0588943,-1.849436,10582,colossaux,25
4725,1.1086434,2.2750146,8490,reversement,22
4726,-0.07612945,-0.74074364,7235,sauvage,20
4727,0.800707,-1.8612318,6127,pieds,23
4728,0.30946892,0.62074584,4491,collectée,24
4729,2.0170343,1.2146333,3848,autrefois,24
4730,-2.0742593,-1.2717853,6329,tribunal,21
4731,2.4010549,0.49206182,1625,enregistrement,24
4732,3.7647786,-1.1586698,7749,réchauffement,27
4733,1.470757,0.3448086,9036,favorisera,21
4734,-0.045802902,1.1849792,12740,suffisent,23
4735,-1.8410374,-0.20858704,1854,préjudiciable,20
4736,-0.38024113,2.6041641,10407,participeraient,28
4737,0.9544394,2.8713896,9377,douce,30
4738,0.18684337,1.8169957,4701,division,27
4739,-0.9195816,3.385736,7747,hérite,26
4740,-1.978954,-2.3342185,4404,brexit,20
4741,4.980154,-0.95597225,11188,boisson,29
4742,-1.5391507,-2.941535,11644,norvège,24
4743,-2.6191912,-1.2865763,4656,déchéance,23
4744,-0.0006829663,0.7351698,8128,entretiennent,19
4745,-0.9631695,2.008806,7239,continueront,19
4746,-1.2126027,3.3729918,9508,éduquer,21
4747,0.16363534,1.4794595,2560,forcé,22
4748,1.923714,1.6091572,8887,supplément,23
4749,-2.079381,2.2088678,8112,pourrai,18
4750,-1.255634,-0.3691324,3938,défiscalisent,26
4751,1.1169865,2.8671668,8337,étalement,33
4752,0.5310381,-1.216634,10473,donnez,22
4753,-1.6496345,-1.453503,4946,volontariste,27
4754,-1.0814112,-2.624449,10449,territorialité,33
4755,-1.028308,1.3317008,7359,dirigé,21
4756,-2.0026588,-2.0857847,10838,urgente,25
4757,-2.1274912,0.38132563,7101,voila,20
4758,4.430147,-0.22117339,7694,électroménager,25
4759,1.4402678,2.896086,4549,fur,28
4760,1.0523663,3.1863828,8137,viendrait,25
4761,-0.8975774,1.7381674,7639,remédier,26
4762,0.6353586,0.7433788,2726,coûterait,26
4763,-0.5028143,0.9178514,684,dénoncé,22
4764,2.7583554,1.4481108,8888,officiel,20
4765,1.2666007,1.3991991,8425,représenté,20
4766,-1.1935073,0.10518452,7372,poigné,18
4767,-1.5834748,-2.2957623,5558,opposant,18
4768,1.8778253,0.9124211,4382,instrument,24
4769,-0.39926866,1.6874124,5064,comptent,27
4770,-0.8718147,-2.0599105,5865,hexagone,18
4771,0.27179345,0.16827117,772,versus,27
4772,0.64263004,1.4407936,2352,donnera,25
4773,1.083654,0.30324823,9237,escompté,27
4774,0.2209319,2.075682,9185,arrêtant,21
4775,-2.2869291,1.4618436,4002,inscrite,24
4776,2.7327657,-1.1778935,5073,optique,18
4777,4.5176716,-0.20117517,9234,chaussure,23
4778,-0.61971563,-2.1629179,11282,uber,25
4779,-0.4900646,-2.9102352,2071,viendra,21
4780,-1.9896483,1.8777872,7551,end,22
4781,-1.1657075,0.33420783,578,ambition,20
4782,1.2664261,-1.77829,7197,observatoire,25
4783,-2.1365118,-1.2582446,10610,impitoyable,32
4784,-0.89447695,1.6958851,11879,fous,24
4785,-2.4210029,-1.1401235,10115,complice,22
4786,-2.5119038,-1.497305,4965,clandestin,24
4787,2.5888443,-1.7486973,10643,dégât,23
4788,4.2985578,0.26373538,5054,léger,22
4789,1.0292788,0.024485068,2064,hypothèse,24
4790,-0.42645675,2.6710863,12599,obligerait,16
4791,-2.1415138,-1.3843395,7760,tricherie,22
4792,-0.6372923,-0.67646974,7884,suffire,18
4793,0.248692,1.1933361,9067,réformé,20
4794,1.2206603,1.6944544,6732,vérifiable,21
4795,2.279615,2.6080577,2514,intégrée,32
4796,-1.9008962,-2.2804232,6257,anglais,18
4797,0.9073741,1.4155412,13309,panel,22
4798,-1.3981996,-0.9893523,3633,publiquement,25
4799,1.2695711,1.6579794,10305,version,23
4800,-0.27741706,-1.2865592,7346,taxez,27
4801,0.9138695,2.7305481,13136,plage,25
4802,-0.59140044,1.2133423,4215,labeur,23
4803,-1.6363779,-2.1586246,2967,convaincre,25
4804,-0.23237905,3.0736003,8591,perçois,30
4805,-0.8078134,2.6590104,5223,payeraient,25
4806,-0.85632616,-2.978309,12440,préconise,23
4807,-0.7957829,0.1151279,5995,sauvegarde,17
4808,0.2574118,-1.8741342,8811,arret,29
4809,-0.90937024,1.7712196,14804,permettait,22
4810,0.12820974,0.37045038,9629,circonstance,20
4811,3.9390388,-0.6549793,10943,prohibitif,20
4812,2.16291,1.9934235,4985,prévoyance,23
4813,1.0148199,0.39808333,9778,améliorant,20
4814,-2.207745,-1.1504902,6526,indûment,19
4815,0.09509587,-0.06336188,8690,péril,20
4816,1.2558165,2.620221,5708,prélévement,27
4817,3.3904343,-1.3168298,4887,milieux,21
4818,3.0027652,-1.1848418,6541,tablette,24
4819,-1.0549614,0.44411162,10154,miette,18
4820,0.6073068,-0.55249393,6824,automatisé,21
4821,1.9109031,0.11330801,6686,humanitaire,30
4822,2.6113248,-0.15831591,7523,batiment,19
4823,-1.0674393,-2.0217378,13253,royaltie,23
4824,-3.1652126,0.4332149,2652,octobre,21
4825,2.2354708,0.37383005,9414,abri,21
4826,0.49688074,-0.17620805,6538,resterait,20
4827,0.77917945,0.3448302,12096,gérée,18
4828,1.728329,-0.5128289,3272,municipalité,21
4829,-1.5053905,1.9637804,11349,prouve,21
4830,-2.2678874,1.9608978,8210,vien,26
4831,1.752344,2.6123793,1921,substitution,26
4832,0.5179821,-1.642449,10204,solidarite,23
4833,-2.5711012,-0.82529914,5316,vole,25
4834,1.3142366,3.2365997,6228,lissé,29
4835,1.9981501,2.3869205,8081,défiscalisée,25
4836,2.5974286,1.5834088,5326,modulant,22
4837,0.113221355,1.6286268,7073,tentation,19
4838,1.6028615,3.0019772,13639,marginaux,25
4839,1.8909122,0.0898884,3810,artistique,17
4840,-1.9732879,0.60028106,4399,aucunement,19
4841,0.21670689,-1.6216428,3521,lie,22
4842,-2.2182791,0.45238003,6941,souffrance,20
4843,-2.4635608,-0.9031963,11159,contraignant,23
4844,-1.469974,1.685302,8167,lendemain,22
4845,4.237003,-0.8039915,4271,manufacturé,32
4846,-2.3717306,0.71762633,14201,gaulle,19
4847,1.7165849,0.26923814,2957,finançant,23
4848,0.083588086,1.2879901,3327,créerait,21
4849,-1.8527709,0.83681005,9759,étonnant,20
4850,0.47253826,0.9226627,6841,rassembler,24
4851,0.2515443,2.7114534,8578,blanche,25
4852,-0.043957867,-0.4650521,4097,exonère,20
4853,1.4871837,0.13347578,5684,manne,20
4854,-1.5825827,-2.304636,1409,echelle,23
4855,-1.8618329,-0.68972856,1276,quart,25
4856,-0.42695048,0.5442714,2999,mesuré,21
4857,0.99914056,-2.7845998,9366,jacque,23
4858,0.35166436,0.73375523,6695,initiale,22
4859,1.1350402,2.588627,11336,allégeant,22
4860,-2.3649347,-0.7542112,1366,commis,24
4861,0.6438445,0.65606415,10007,établissant,26
4862,-0.40086532,-1.3304344,2623,engraisser,23
4863,-1.1427292,-1.0629737,8209,malin,26
4864,0.1403429,2.299648,370,divise,21
4865,1.4510701,1.7159021,1871,réindexer,36
4866,-2.3880432,-1.1537882,11137,amande,24
4867,-0.43627223,-0.92329586,6939,apprécié,22
4868,-1.7872244,-0.91646546,5434,enrayer,24
4869,0.5195231,3.6021864,1781,exact,21
4870,-1.9653487,0.8190835,3484,ric,28
4871,-0.9793193,-1.5032562,3467,trouvant,27
4872,-1.2185445,-1.6114461,12621,engendrent,20
4873,0.03809596,0.6878831,14496,particularité,38
4874,4.3968687,-0.6433153,13588,ère,31
4875,0.30061513,3.6614883,5110,décalage,21
4876,-1.3436551,-1.1410916,8757,détournée,20
4877,0.25470114,-0.8880169,6733,exploitant,22
4878,-2.1213202,-1.4849771,3966,fléau,23
4879,-2.5970063,-0.894401,1456,tutelle,22
4880,0.32839373,0.6136836,13101,dysfonctionnement,18
4881,-1.894767,-1.7152203,4503,dénonciation,19
4882,1.4455884,-2.2672858,8173,gouvernent,20
4883,1.276131,1.4860967,8706,réintégration,26
4884,-0.50596505,2.4866247,8878,consenti,22
4885,-1.9488256,1.4349577,12022,utopie,20
4886,0.3026662,-1.661274,5534,elevé,27
4887,2.5988219,0.781886,5059,proprietaire,23
4888,-2.0705495,0.013039069,8561,souffre,20
4889,-1.4619821,-2.6476564,9793,maroc,24
4890,1.3159747,3.043756,5793,globaux,29
4891,2.8856432,-1.3411136,404,ferroviaire,20
4892,4.4555306,0.09403845,2166,suv,21
4893,1.0103306,0.021311728,9640,réinvestissent,26
4894,-0.2704065,2.3958278,12368,participative,19
4895,0.976921,-2.750396,6124,giscard,25
4896,0.85920376,-0.2982053,11441,tache,21
4897,4.0913115,-1.328847,4259,kilomètre,21
4898,-1.0780593,-1.3388726,6828,appauvrissent,23
4899,-0.5817341,-0.7787544,7619,établis,22
4900,-1.5934199,1.4785906,4482,âme,20
4901,1.8724385,-1.3038759,2034,soignante,21
4902,-2.2324996,-1.3071111,3106,frauduleuse,20
4903,2.3723361,1.607531,1927,perdurer,19
4904,1.4279158,2.7855117,9719,asseoir,22
4905,-1.3107017,3.4133906,4245,habiller,23
4906,1.2179589,2.5522878,9584,dose,22
4907,-0.4044242,2.1146357,17412,malsain,21
4908,1.518586,2.797361,48,min,20
4909,-2.1758435,0.93182963,5285,classement,21
4910,-1.8372772,-1.7829186,5990,voyous,23
4911,1.5052367,2.143442,8709,supprimerait,19
4912,1.4722033,2.6376586,9127,dérogatoire,22
4913,0.06776611,-1.3688352,8945,definir,22
4914,0.56682295,-2.4073894,8232,juillet,18
4915,1.565265,-2.2845602,6135,taxis,17
4916,-1.6321228,1.7919669,7601,parlant,25
4917,1.1093619,2.399803,5215,ajusté,31
4918,-3.5017147,0.14711754,6681,nourrit,18
4919,-0.9288405,-3.171807,10686,fondateur,20
4920,-1.4686018,2.642427,6131,évolué,22
4921,1.1144687,0.36760238,5608,stimuler,24
4922,1.3436995,-1.0371326,8269,maîtriser,26
4923,2.4154234,-0.13197383,6623,canton,24
4924,-0.9010701,0.5256694,6001,inventé,21
4925,-0.295346,-2.7200823,5915,arrivant,23
4926,-1.9567201,-1.4671295,2793,marchands,21
4927,3.3023045,-0.96762174,381,éolienne,22
4928,1.8062667,2.4364915,12108,franc,21
4929,2.0754101,1.9509685,2085,bic,24
4930,3.035507,-1.1524111,1157,téléviseur,21
4931,0.4238308,1.7234772,372,composante,23
4932,-1.5954562,1.1883026,8057,annoncer,21
4933,1.1535523,0.27479273,8649,posteriori,18
4934,-1.2194917,3.2634757,7826,papa,17
4935,-1.4701554,-1.5161064,13536,illégalement,17
4936,-2.0665545,1.4142258,3002,heureusement,20
4937,1.6387808,0.2902962,10388,reconversion,22
4938,-1.4145672,2.697703,6423,fardeau,22
4939,-1.9003341,-2.3954213,11432,renégocier,24
4940,0.92800814,2.862697,10024,addition,21
4941,-1.9335278,2.537072,6100,tienne,26
4942,-0.12920281,2.5105803,3336,démunie,29
4943,2.2801309,-0.77791655,9588,payante,20
4944,1.190461,-1.4315667,619,confié,17
4945,-0.16495517,-1.1623694,2534,redistribuent,27
4946,-1.7358686,2.5300279,9136,bosse,26
4947,4.6637254,-0.55309945,4500,transforme,21
4948,0.10577705,1.1769533,9431,clivage,19
4949,-0.099109374,1.9138508,10318,premièrement,27
4950,1.7317306,0.022372091,13000,monument,19
4951,-1.4754996,2.3097444,6788,aîné,22
4952,0.23585504,-1.5144621,6313,declaration,26
4953,0.024228076,3.1409936,5602,verraient,20
4954,1.0700498,0.6670633,3294,trou,24
4955,-0.31892303,1.856249,5555,tabou,23
4956,0.1369219,1.1187097,3386,apporterait,22
4957,-2.4752028,-1.1225562,2151,fraudé,20
4958,2.8421834,-1.1534693,12676,débarrasser,18
4959,3.3896425,-1.6282996,8135,traversent,29
4960,4.947547,-0.52119035,8398,bébé,21
4961,-0.39587286,2.5733352,8383,appartenir,25
4962,1.4729284,3.0978816,15012,maigre,21
4963,1.492668,-0.21872722,2886,régularisation,25
4964,-0.6446392,2.9833868,11296,passif,20
4965,0.4408592,-1.5505109,3410,region,26
4966,1.4986136,2.4729517,3732,institué,19
4967,-0.04598375,1.0596731,11404,contradictoire,23
4968,1.2381164,0.6353062,4951,compense,25
4969,-0.9450157,-2.5194724,6401,virer,21
4970,-1.6416408,0.11077451,5928,interdite,22
4971,0.25133246,-0.6170221,5593,surcoût,19
4972,1.5107161,0.5331128,4006,injecter,19
4973,-1.5918851,0.55732405,1502,tourne,21
4974,-1.0042799,-2.0482929,12427,conduisant,20
4975,0.12786576,0.7295936,8133,compatible,22
4976,1.3441471,3.2372017,11842,alentour,18
4977,-2.5644248,-1.6013641,3505,trafics,28
4978,3.0884902,0.56633586,7715,côte,21
4979,-2.0205321,-0.92587787,8101,brigade,22
4980,0.05913578,-1.7513372,11895,general,19
4981,0.29241583,1.273795,3829,profil,22
4982,-0.12948388,0.13220352,11868,francs,20
4983,0.96502095,2.4730017,5139,excéder,20
4984,-1.004451,-2.5566812,7473,compatriote,26
4985,2.519147,0.9283447,5270,fictive,22
4986,4.5394735,-1.1568944,5769,toxique,24
4987,0.74032265,2.1645162,5536,intègre,23
4988,-0.73240715,1.4295626,1889,réagir,18
4989,1.3114486,2.2718189,6936,étudié,21
4990,2.4872026,2.4690664,5432,assedic,23
4991,2.430258,-0.59900814,1481,garderie,21
4992,2.1604624,-1.1637745,6577,préfecture,19
4993,-3.4368799,0.2718586,9371,invite,19
4994,5.097116,-0.9173981,13845,boire,21
4995,0.7453363,1.7367305,4912,distribue,20
4996,-0.4310135,-1.4940531,5934,soutiennent,18
4997,-1.6903373,0.7796248,1020,faisable,21
4998,0.50943,-1.4825962,11555,equivalent,19
4999,1.0828726,-2.1281621,6132,représentative,25
5000,2.1748421,1.6338755,6880,coûtera,22
5001,0.26061684,2.2710602,10034,comporte,23
5002,2.049132,-0.3891218,953,septembre,20
5003,0.7078069,0.41247946,3843,sus,18
5004,-0.3967973,2.5490124,5625,impossibilité,23
5005,-0.5525761,3.9760869,7851,concubin,19
5006,-0.7495089,-0.8171845,500,obscure,26
5007,2.6807451,0.18986624,8949,champs,20
5008,-0.25696245,1.1087699,7429,moralité,20
5009,-2.083928,-1.2969654,7587,attaque,24
5010,1.9012518,-1.1188984,14631,voyez,19
5011,2.2871273,-0.6975888,10516,municipaux,22
5012,2.545116,0.15042213,388,thermique,22
5013,-1.9368899,-2.1457095,11082,harmonisé,25
5014,-0.71689314,2.1478012,4068,deviendra,21
5015,4.620745,-0.25693315,15458,ttc,26
5016,-0.59506804,-0.54871154,2489,prérogative,18
5017,2.430265,1.3412856,12512,appréciation,17
5018,-0.38532206,3.4931283,1785,ainé,24
5019,-1.7190672,1.941495,4257,glorieuse,21
5020,-2.1275537,1.1378329,2606,aurez,18
5021,-0.32037833,2.3242662,6340,expliquant,20
5022,4.032319,0.15128171,4075,meuble,19
5023,2.0646706,-0.08757414,925,dorment,20
5024,0.76892823,-2.6358263,15309,halte,25
5025,3.4647467,-1.5978749,5588,fixée,17
5026,3.642226,-1.4687817,5919,inchangé,23
