"X","var_insee","label","label_q","quantile","Fisca_1a","Fisca_1b","Fisca_1c","Fisca_1d","Ecolo_0a","Ecolo_0b","Ecolo_0c","Ecolo_0d","Ecolo_2a","Ecolo_2b","Ecolo_4a","Ecolo_4b","Ecolo_8a","Ecolo_8b","Ecolo_10a","Ecolo_10b","Ecolo_10c","Ecolo_12a","Ecolo_12b","Ecolo_12c","Ecolo_12d","Ecolo_12e","Cit_1a","Cit_1b","Cit_4a","Cit_4b","Cit_4c","Cit_7a","Cit_7b","Cit_10a","Cit_10b","Cit_13a","Cit_13b","Cit_13c","Cit_17a","Cit_17b","Etat_1a","Etat_1b","Etat_3a","Etat_3b","Etat_6a","Etat_6b","Etat_7a","Etat_7b","Etat_11a","Etat_11b","Etat_12a","Etat_12b","Etat_15a","Etat_15b","Etat_17a","Etat_17b","Count_pourmil_CP","perc_etat","perc_ecolo","perc_cit"
3,"quantile_macron_pol","% Vote Emmanuel Macron","3.0","[19.1,20.2]",0.285194758059546,0.380830012868471,0.048398931081402,0.857636961286876,0.297576381190723,0.396473334622839,0.00789520441033927,0.300974162663855,0.671871183763579,0.328128816236421,0.939849420368358,0.0601505796316427,0.602750318212207,0.397249681787793,0.348565052808118,0.507937698725402,0.14349724846648,0.740747420095904,0.277059772887938,0.172314317871988,0.314261944515001,0.394669446213722,0.590972836676089,0.409027163323911,0.756049093513092,0.153953403594714,0.0899975028921937,0.727737579555476,0.272262420444524,0.838491229926776,0.161508770073224,0.541075969793479,0.254500776119557,0.204423254086964,0.865294793091204,0.134705206908796,0.48622267230317,0.51377732769683,0.630762041309049,0.36923795869095,0.308541469032242,0.691458530967757,0.646721956794907,0.353278043205093,0.799125206454838,0.200874793545162,0.0871595768777358,0.912840423122264,0.713489097229827,0.286510902770173,0.901534952002672,0.0984650479973277,0.0364278201370316,0.210448423856741,0.267130383306201,0.195796951309753
4,"quantile_macron_pol","% Vote Emmanuel Macron","4.0","[20.2,21.4]",0.29998774917773,0.37143988847986,0.0583711923567005,0.85497999528446,0.294590558873831,0.407389977781174,0.00803620709735772,0.290644634657691,0.650436836954568,0.349563163045432,0.932814905686411,0.0671850943135886,0.599387958772644,0.400612041227356,0.375545618993917,0.455584072920813,0.16887030808527,0.732001816057519,0.262903397064869,0.163733468075979,0.301709858018772,0.412524084706632,0.566893358661304,0.433106641338696,0.750798374844794,0.148014313861026,0.101187311294179,0.750844128556017,0.249155871443983,0.82486518995061,0.175134810049389,0.538130484187459,0.253899056995578,0.207970458816963,0.867128527653194,0.132871472346806,0.525040688374219,0.47495931162578,0.683907615978112,0.316092384021888,0.311126696099281,0.68887330390072,0.671390291318799,0.328609708681201,0.790468630247206,0.209531369752794,0.0825563246732075,0.917443675326793,0.70924257260206,0.29075742739794,0.892158520495182,0.107841479504818,0.0334609730937436,0.209261121486376,0.264952353589044,0.191878561509362
5,"quantile_macron_pol","% Vote Emmanuel Macron","5.0","[21.4,22.7]",0.277819440640447,0.366054086725247,0.054995303992241,0.848676668609009,0.292059041987118,0.413704579862659,0.00764908106575353,0.287859010783699,0.663627874728376,0.336372125271624,0.941029305386563,0.0589706946134372,0.600636531419903,0.399363468580097,0.375480410149112,0.466875518630945,0.157644071219943,0.732050502438352,0.267760647616786,0.171592474409815,0.278803675336931,0.409874633054829,0.595653741366088,0.404346258633912,0.75270456388923,0.142185866171888,0.105109569938882,0.729898958283316,0.270101041716684,0.829106345251947,0.170893654748053,0.52196150458923,0.251288321845775,0.226750173564995,0.869689406101755,0.130310593898245,0.494095478159268,0.505904521840732,0.643322129238627,0.356677870761373,0.30066440255383,0.69933559744617,0.647936903541119,0.35206309645888,0.782325153641648,0.217674846358352,0.0701444108395891,0.929855589160411,0.71350804417516,0.286491955824839,0.896349753826675,0.103650246173324,0.0387748234531947,0.206955177743431,0.263369397217929,0.197527047913447
6,"quantile_macron_pol","% Vote Emmanuel Macron","6.0","[22.7,24.2]",0.282689591912772,0.375666492973402,0.0546973740849141,0.846276282338756,0.301153816416182,0.402384843976862,0.00966051364957399,0.289943417175615,0.677278335987258,0.322721664012743,0.949761854298166,0.0502381457018339,0.600461643944589,0.399538356055411,0.38481313767314,0.430813546286475,0.184373316040386,0.753187468806742,0.265288077463967,0.174503185636954,0.296001111778489,0.433778257952626,0.5877609547262,0.4122390452738,0.755276181907716,0.141193866582711,0.103529951509573,0.730105010576234,0.269894989423766,0.837907049638237,0.162092950361763,0.540716184064262,0.248426924271151,0.210856891664586,0.852753121517121,0.14724687848288,0.482526490270988,0.517473509729012,0.648268654003084,0.351731345996916,0.297732557136185,0.702267442863815,0.63357937996296,0.366420620037039,0.772157270317843,0.227842729682157,0.0877106062771802,0.91228939372282,0.701999941167971,0.298000058832028,0.889764347084563,0.110235652915437,0.0416953341636594,0.204236827810972,0.267595251028168,0.187708543493443
7,"quantile_macron_pol","% Vote Emmanuel Macron","7.0","[24.2,26.0]",0.29728141847745,0.362629600866659,0.066121635428718,0.838089440236052,0.294729166471064,0.41471890282345,0.00890260586119305,0.283123837418368,0.673295849092601,0.326704150907398,0.941610374725216,0.0583896252747844,0.614535127876374,0.385464872123626,0.449936077844563,0.32276693126794,0.227296990887498,0.777442348343291,0.276694960632188,0.17856921415178,0.281754960259867,0.464080413381098,0.619442369356647,0.380557630643353,0.76107235186619,0.129466761253149,0.10946088688066,0.724546937718206,0.275453062281794,0.833225949343559,0.166774050656441,0.522816055497108,0.269193574912073,0.207990369590819,0.866121643844484,0.133878356155516,0.494719924516538,0.505280075483462,0.690222154348493,0.309777845651507,0.297334814303945,0.702665185696055,0.674893381622978,0.325106618377022,0.782870574199286,0.217129425800714,0.0724235270322536,0.927576472967747,0.731051087097539,0.268948912902461,0.907042854044833,0.0929571459551669,0.0375675409455812,0.208886187027541,0.260982185335941,0.195274092086483
8,"quantile_macron_pol","% Vote Emmanuel Macron","8.0","[26.0,28.5]",0.318032878829215,0.379967637408578,0.0782730995440699,0.831182393828177,0.28231093585023,0.421874695264091,0.00963743879342239,0.290942877118207,0.666479170583494,0.333520829416506,0.949506770799475,0.0504932292005257,0.603172413868027,0.396827586131974,0.479071027863241,0.279469805622774,0.241459166513984,0.767314314715284,0.262226599211882,0.18456930008198,0.270961341525638,0.508785302807006,0.612068812953701,0.387931187046299,0.762516187885331,0.127486606153389,0.10999720596128,0.714111486735086,0.285888513264914,0.82004083526573,0.179959164734271,0.51214517519538,0.262790742553794,0.225064082250826,0.873286281022959,0.126713718977041,0.515243565695454,0.484756434304546,0.738820560853337,0.261179439146664,0.301367439804112,0.698632560195888,0.719723189115703,0.280276810884297,0.797187260789164,0.202812739210836,0.0858061729305434,0.914193827069457,0.725078896280706,0.274921103719294,0.891322976949979,0.108677023050022,0.0411435487439387,0.201490777852337,0.261430203667096,0.196521518344547
9,"quantile_macron_pol","% Vote Emmanuel Macron","9.0",">28.5",0.338859084053979,0.394644110263177,0.0779953344134496,0.812653270058324,0.265864231636822,0.429264363104202,0.0124986372539447,0.297330433662481,0.645521260379895,0.354478739620104,0.946254572358065,0.0537454276419351,0.605744492890115,0.394255507109885,0.505673679057498,0.225577851498585,0.268748469443918,0.755461393123278,0.264025896964963,0.181041688178359,0.268332643421901,0.521001699830265,0.623203237635871,0.376796762364129,0.759448961843163,0.132649301816286,0.107901736340551,0.703088917139234,0.296911082860767,0.812934895601657,0.187065104398343,0.517984631130651,0.272746132190878,0.209269236678471,0.865347977285424,0.134652022714576,0.516440629079454,0.483559370920546,0.758083837733851,0.241916162266149,0.282530548429403,0.717469451570597,0.734248374528121,0.265751625471879,0.800082121912086,0.199917878087913,0.0903462074601018,0.909653792539898,0.723949031396908,0.276050968603092,0.904781002164755,0.0952189978352446,0.0553327047334579,0.194964256342127,0.262364775099639,0.196811539191497
0,"quantile_fillon_pol","% Vote François Fillon","0.0","[0.0,12.1]",0.314160329366561,0.351680680844429,0.0694891964100316,0.833149948461288,0.300494597881865,0.426096232832477,0.00851007739350067,0.267206909899018,0.706053042387525,0.293946957612475,0.931499220652631,0.0685007793473694,0.598883928279995,0.401116071720004,0.417990702415633,0.27278528547548,0.309224012108887,0.790629605640995,0.24992500438709,0.188767650381492,0.275498498596372,0.484787548276117,0.609563608315848,0.390436391684152,0.757787752936642,0.141562222346033,0.100650024717326,0.704801362101693,0.295198637898307,0.805657591482476,0.194342408517524,0.521034924857728,0.258427989244614,0.220537085897658,0.859997639630338,0.140002360369662,0.470581381005387,0.529418618994613,0.744079180219846,0.255920819780154,0.365275512666123,0.634724487333877,0.703821739168595,0.296178260831405,0.785420924330911,0.214579075669089,0.0743961762819847,0.925603823718016,0.690384640483575,0.309615359516425,0.891913506481642,0.108086493518358,0.0384276072590291,0.188367240479917,0.259650495565989,0.204381846635368
1,"quantile_fillon_pol","% Vote François Fillon","1.0","[12.1,14.5]",0.266409838052809,0.343531068441006,0.0633349177465938,0.856218234222839,0.304715552505498,0.413941845621849,0.0102869313673043,0.273273588653836,0.662291980194396,0.337708019805604,0.932099995784607,0.0679000042153931,0.609389940773944,0.390610059226056,0.402204014536516,0.423478145921716,0.174317839541768,0.745984587592021,0.254105935424315,0.170371106321006,0.298102248447361,0.412866887120816,0.6011650604046,0.3988349395954,0.759994837684477,0.127619252275701,0.112385910039821,0.724192512167812,0.275807487832188,0.842245261683013,0.157754738316987,0.532879346557637,0.246147373166003,0.22097328027636,0.87314005196354,0.12685994803646,0.457392241875299,0.542607758124701,0.65115246601584,0.34884753398416,0.316056740427745,0.683943259572255,0.620430716133537,0.379569283866463,0.777752808313102,0.222247191686898,0.0788256133247114,0.921174386675288,0.708177099197141,0.291822900802859,0.90391805454845,0.0960819454515501,0.0350127562255666,0.205241972372153,0.269234287805324,0.188134662885372
2,"quantile_fillon_pol","% Vote François Fillon","2.0","[14.5,16.0]",0.265108058220795,0.353923251832731,0.0646032920105586,0.841327416945199,0.330390668750695,0.38318780620307,0.011822232514246,0.279603949557806,0.671678663353099,0.328321336646901,0.948149019270988,0.0518509807290119,0.612305552369056,0.387694447630943,0.456023339591366,0.353667106816263,0.190309553592371,0.7626523853113,0.277386527634061,0.187130437214038,0.292408653907224,0.441057025859132,0.598864441528478,0.401135558471522,0.771516715477087,0.131918962359538,0.0965643221633743,0.727225352946351,0.272774647053649,0.837462067509087,0.162537932490913,0.523595136456765,0.262886504070109,0.213518359473126,0.843092899658533,0.156907100341467,0.486860894741082,0.513139105258918,0.701215827881437,0.298784172118563,0.293752360633581,0.706247639366418,0.668955511938773,0.331044488061227,0.804659282124455,0.195340717875545,0.0824739016692104,0.917526098330789,0.727814144023268,0.272185855976732,0.899727994904274,0.100272005095726,0.0344606684982869,0.200515564837173,0.262840174900476,0.199112445343601
3,"quantile_fillon_pol","% Vote François Fillon","3.0","[16.0,17.3]",0.286668011041772,0.34886174376408,0.0729442307659262,0.842962959372225,0.278382868965997,0.411361325558388,0.0123408478061843,0.302740819297623,0.668746957381574,0.331253042618426,0.938127370165701,0.0618726298342997,0.596371034889963,0.403628965110037,0.406190132489386,0.400463062959054,0.19334680455156,0.738134480747917,0.283541392406216,0.167543701207744,0.284189595553687,0.437497480965864,0.612609747966788,0.387390252033211,0.786508625686827,0.11469223813821,0.0987991361749633,0.720740313605958,0.279259686394043,0.825916735273037,0.174083264726963,0.523200761411688,0.256063687129644,0.220735551458668,0.865018016281327,0.134981983718673,0.497581572159161,0.502418427840839,0.675351121748884,0.324648878251116,0.31183458208756,0.68816541791244,0.681598270148527,0.318401729851472,0.790597227551357,0.209402772448643,0.08634799344931,0.91365200655069,0.724220502118114,0.275779497881887,0.892049737579703,0.107950262420297,0.0384027329703706,0.206636593956621,0.26345547797071,0.195637397268739
4,"quantile_fillon_pol","% Vote François Fillon","4.0","[17.3,18.6]",0.28942601179675,0.366299178877062,0.0757732161239453,0.833500062058073,0.272342524270859,0.425580994571326,0.0054328866929167,0.301478800772635,0.670064552064789,0.329935447935211,0.946235054467763,0.0537649455322372,0.610664122372668,0.389335877627332,0.425373277133921,0.357653823372256,0.216972899493824,0.771475083037796,0.273826898084425,0.182299983144946,0.284268163688206,0.468593343924518,0.599338957212329,0.400661042787671,0.752144070384929,0.131116918023654,0.116739011591417,0.72350499017872,0.27649500982128,0.829099246347914,0.170900753652086,0.519344441597394,0.260861343994215,0.219794214408391,0.879538420921266,0.120461579078735,0.516332240090755,0.483667759909246,0.696558547347664,0.303441452652337,0.309712576801369,0.690287423198631,0.688152634446026,0.311847365553975,0.779502251562817,0.220497748437183,0.0719995967763677,0.928000403223632,0.735471679243553,0.264528320756448,0.891705828111192,0.108294171888808,0.0352245470757935,0.206588708663397,0.266094555513643,0.198478561549101
5,"quantile_fillon_pol","% Vote François Fillon","5.0","[18.6,19.9]",0.285156266807563,0.376942415057729,0.0581564724840014,0.847458398501556,0.271988796099245,0.428676679323348,0.0107224615536874,0.292166634989357,0.664975401091407,0.335024598908592,0.940536007757809,0.0594639922421916,0.594142248063725,0.405857751936275,0.393170782412591,0.436561014236363,0.170268203351046,0.736932263067573,0.264154594202526,0.164544142527166,0.286621189975531,0.430285341830142,0.596585682871825,0.403414317128175,0.75944416899151,0.138344404100288,0.102211426908202,0.726898897930483,0.273101102069517,0.83064328036583,0.16935671963417,0.538086948026948,0.25427754975318,0.207635502219872,0.874324520641407,0.125675479358592,0.50943563770849,0.49056436229151,0.652907412300394,0.347092587699606,0.274114093223924,0.725885906776077,0.659449526941722,0.340550473058278,0.784200477369598,0.215799522630402,0.0847782058177981,0.915221794182202,0.687149792339422,0.312850207660578,0.898687510204259,0.10131248979574,0.0455051057001081,0.208664304044971,0.263564707320054,0.194671880728339
6,"quantile_fillon_pol","% Vote François Fillon","6.0","[19.9,21.4]",0.310417368737393,0.37818815162984,0.0676405717418304,0.836845590932874,0.278101464984368,0.416819365143384,0.0081608981712578,0.299813001764426,0.654002601786191,0.345997398213809,0.946262416392661,0.0537375836073387,0.605128463493792,0.394871536506208,0.415392626103388,0.357461088572667,0.227146285323945,0.742142762281779,0.274299615299438,0.180254034224267,0.269090486325269,0.477095109841273,0.619042600382655,0.380957399617345,0.750197828377173,0.135332252590409,0.114469919032417,0.720973897195151,0.279026102804849,0.831289065870867,0.168710934129133,0.528821229652014,0.255935457809836,0.21524331253815,0.86613976550792,0.13386023449208,0.508950676344755,0.491049323655245,0.709421739378282,0.290578260621718,0.302061759241564,0.697938240758436,0.697600946377403,0.302399053622597,0.798170870947756,0.201829129052245,0.0869801930838971,0.913019806916103,0.708484516775574,0.291515483224426,0.886657187202858,0.113342812797142,0.0415834155404371,0.207576645186487,0.264262002399085,0.195385945825313
7,"quantile_fillon_pol","% Vote François Fillon","7.0","[21.4,23.6]",0.309759220649076,0.402459614497417,0.0610815108793904,0.824616343907297,0.267933432424744,0.424883857062213,0.0118107192159612,0.299309929286476,0.672607413022038,0.327392586977962,0.944872621657552,0.0551273783424477,0.600454521828469,0.399545478171531,0.407768783078483,0.379029459647225,0.213201757274292,0.745735566416974,0.282027941228105,0.184848784831254,0.301978596445569,0.457178357770533,0.611584591178599,0.388415408821401,0.750568464562844,0.147270129073265,0.102161406363892,0.726826454582852,0.273173545417148,0.819873055573926,0.180126944426074,0.51833320431489,0.275483183875422,0.206183611809688,0.860785736843454,0.139214263156546,0.512389373743067,0.487610626256932,0.70974871210815,0.29025128789185,0.292534476836339,0.707465523163661,0.70093657693667,0.299063423063329,0.788466839040186,0.211533160959813,0.0935461479230819,0.906453852076918,0.717307562395893,0.282692437604107,0.909864323847171,0.0901356761528285,0.0436266329453795,0.205741471939931,0.264386044404169,0.19402550326882
8,"quantile_fillon_pol","% Vote François Fillon","8.0","[23.6,27.2]",0.339567538035381,0.401866804717125,0.052353145162635,0.843234762746709,0.286559612187832,0.410033682658438,0.0103332950879842,0.294314155772783,0.64270635285406,0.35729364714594,0.941182374136131,0.0588176258638685,0.598912143407662,0.401087856592338,0.43322843600494,0.365045197165549,0.201726366829511,0.752403101537334,0.265277607660018,0.175502344640374,0.280029418401915,0.451915537819778,0.582292482014278,0.417707517985722,0.750156341797394,0.157670533323045,0.0921731248795616,0.744337082268261,0.255662917731739,0.818296027895865,0.181703972104135,0.524600816043528,0.270668429673585,0.204730754282887,0.856713010573463,0.143286989426536,0.533623077189122,0.466376922810878,0.724408104368764,0.275591895631236,0.297524994115471,0.702475005884529,0.700781520704112,0.299218479295888,0.81007580493694,0.18992419506306,0.0827319436753641,0.917268056324635,0.717590738595804,0.282409261404195,0.908137442119019,0.0918625578809815,0.0443399664668778,0.198462484624846,0.260824108241082,0.195079950799508
